"","table_name","cohort_definition_id","cohort_name"
"125","studyathon_inc_overlapreinfcohorts",26,"reinf_lc_code"
"126","studyathon_inc_overlapreinfcohorts",27,"reinf_any_lc"
"127","studyathon_inc_overlapreinfcohorts",28,"reinf_venous_thrombosembolism"
"128","studyathon_inc_overlapreinfcohorts",29,"reinf_deep_vein_thrombosis"
"129","studyathon_inc_overlapreinfcohorts",30,"reinf_pulmonary_embolism"
"130","studyathon_inc_overlapreinfcohorts",31,"reinf_haemorrhagic_stroke"
"131","studyathon_inc_overlapreinfcohorts",32,"reinf_ischemic_stroke"
"132","studyathon_inc_overlapreinfcohorts",33,"reinf_transient_ischemic_attack"
"133","studyathon_inc_overlapreinfcohorts",34,"reinf_myocardial_infarction"
"134","studyathon_inc_overlapreinfcohorts",35,"reinf_myocarditis_pericarditis"
"135","studyathon_inc_overlapreinfcohorts",36,"reinf_ventricular_arrhythmia_cardiac_arrest"
"136","studyathon_inc_overlapreinfcohorts",37,"reinf_heart_failure"
"137","studyathon_inc_overlapreinfcohorts",38,"reinf_any_pasc"
"138","studyathon_inc_overlapreinfcohorts",39,"reinf_dysautonomia"
"139","studyathon_inc_overlapreinfcohorts",40,"reinf_ibd"
"140","studyathon_inc_overlapreinfcohorts",41,"reinf_juvenile_arthritis"
"141","studyathon_inc_overlapreinfcohorts",42,"reinf_me_cfs"
"142","studyathon_inc_overlapreinfcohorts",43,"reinf_me_cfs_symptoms"
"143","studyathon_inc_overlapreinfcohorts",44,"reinf_mis"
"144","studyathon_inc_overlapreinfcohorts",45,"reinf_pots"
"145","studyathon_inc_overlapreinfcohorts",46,"reinf_ra"
"146","studyathon_inc_overlapreinfcohorts",47,"reinf_sle"
"147","studyathon_inc_overlapreinfcohorts",48,"reinf_t1dm"
"148","studyathon_inc_overlaptestnegcohorts",1,"testneg_abdominal_pain"
"149","studyathon_inc_overlaptestnegcohorts",2,"testneg_allergy"
"150","studyathon_inc_overlaptestnegcohorts",3,"testneg_altered_smell_taste"
"151","studyathon_inc_overlaptestnegcohorts",4,"testneg_anxiety"
"152","studyathon_inc_overlaptestnegcohorts",5,"testneg_blurred_vision"
"153","studyathon_inc_overlaptestnegcohorts",6,"testneg_chest_pain_angina"
"154","studyathon_inc_overlaptestnegcohorts",7,"testneg_cognitive_dysfunction_brain_fog"
"155","studyathon_inc_overlaptestnegcohorts",8,"testneg_cough"
"156","studyathon_inc_overlaptestnegcohorts",9,"testneg_depression_wo_recurrence"
"157","studyathon_inc_overlaptestnegcohorts",10,"testneg_dizziness"
"158","studyathon_inc_overlaptestnegcohorts",11,"testneg_dyspnea"
"159","studyathon_inc_overlaptestnegcohorts",12,"testneg_fatigue_malaise"
"160","studyathon_inc_overlaptestnegcohorts",13,"testneg_gastrointestinal_issues"
"161","studyathon_inc_overlaptestnegcohorts",14,"testneg_headache"
"162","studyathon_inc_overlaptestnegcohorts",15,"testneg_intermittent_fever"
"163","studyathon_inc_overlaptestnegcohorts",16,"testneg_joint_pain"
"164","studyathon_inc_overlaptestnegcohorts",17,"testneg_memory_issues"
"165","studyathon_inc_overlaptestnegcohorts",18,"testneg_menstrual_problems"
"166","studyathon_inc_overlaptestnegcohorts",19,"testneg_muscle_spasms_and_pain"
"167","studyathon_inc_overlaptestnegcohorts",20,"testneg_neuralgia"
"168","studyathon_inc_overlaptestnegcohorts",21,"testneg_pins_and_needles_sensation"
"169","studyathon_inc_overlaptestnegcohorts",22,"testneg_postexertional_fatigue"
"170","studyathon_inc_overlaptestnegcohorts",23,"testneg_sleep_disorder"
"171","studyathon_inc_overlaptestnegcohorts",24,"testneg_tachycardia"
"172","studyathon_inc_overlaptestnegcohorts",25,"testneg_tinnitus_hearing_problems"
"173","studyathon_inc_overlaptestnegcohorts",26,"testneg_lc_code"
"174","studyathon_inc_overlaptestnegcohorts",27,"testneg_any_lc"
"175","studyathon_inc_overlaptestnegcohorts",28,"testneg_venous_thrombosembolism"
"176","studyathon_inc_overlaptestnegcohorts",29,"testneg_deep_vein_thrombosis"
"177","studyathon_inc_overlaptestnegcohorts",30,"testneg_pulmonary_embolism"
"178","studyathon_inc_overlaptestnegcohorts",31,"testneg_haemorrhagic_stroke"
"179","studyathon_inc_overlaptestnegcohorts",32,"testneg_ischemic_stroke"
"180","studyathon_inc_overlaptestnegcohorts",33,"testneg_transient_ischemic_attack"
"181","studyathon_inc_overlaptestnegcohorts",34,"testneg_myocardial_infarction"
"182","studyathon_inc_overlaptestnegcohorts",35,"testneg_myocarditis_pericarditis"
"183","studyathon_inc_overlaptestnegcohorts",36,"testneg_ventricular_arrhythmia_cardiac_arrest"
"184","studyathon_inc_overlaptestnegcohorts",37,"testneg_heart_failure"
"185","studyathon_inc_overlaptestnegcohorts",38,"testneg_any_pasc"
"186","studyathon_inc_overlaptestnegcohorts",39,"testneg_dysautonomia"
"187","studyathon_inc_overlaptestnegcohorts",40,"testneg_ibd"
"188","studyathon_inc_overlaptestnegcohorts",41,"testneg_juvenile_arthritis"
"189","studyathon_inc_overlaptestnegcohorts",42,"testneg_me_cfs"
"190","studyathon_inc_overlaptestnegcohorts",43,"testneg_me_cfs_symptoms"
"191","studyathon_inc_overlaptestnegcohorts",44,"testneg_mis"
"192","studyathon_inc_overlaptestnegcohorts",45,"testneg_pots"
"193","studyathon_inc_overlaptestnegcohorts",46,"testneg_ra"
"194","studyathon_inc_overlaptestnegcohorts",47,"testneg_sle"
"195","studyathon_inc_overlaptestnegcohorts",48,"testneg_t1dm"
