"","group_name","group_level","strata_name","strata_level","variable","variable_level","variable_type","estimate_type","estimate"
"68","Overall","Overall","base_id","1","prior_history",NA,"numeric","max","11932"
"69","Overall","Overall","base_id","1","cohort_end_date",NA,"date","mean","2022-08-02"
"70","Overall","Overall","base_id","1","cohort_end_date",NA,"date","median","2022-09-27"
"71","Overall","Overall","base_id","1","cohort_end_date",NA,"date","q25","2022-03-13"
"72","Overall","Overall","base_id","1","cohort_end_date",NA,"date","q75","2022-12-31"
"73","Overall","Overall","base_id","1","cohort_end_date",NA,"date","min","2021-02-22"
"74","Overall","Overall","base_id","1","cohort_end_date",NA,"date","max","2022-12-31"
"75","Overall","Overall","base_id","1","cohort_start_date",NA,"date","mean","2021-09-12"
"76","Overall","Overall","base_id","1","cohort_start_date",NA,"date","median","2021-09-28"
"77","Overall","Overall","base_id","1","cohort_start_date",NA,"date","q25","2021-03-21"
"78","Overall","Overall","base_id","1","cohort_start_date",NA,"date","q75","2022-02-15"
"79","Overall","Overall","base_id","1","cohort_start_date",NA,"date","min","2020-09-02"
"80","Overall","Overall","base_id","1","cohort_start_date",NA,"date","max","2022-09-02"
"81","Overall","Overall","base_id","1","sex","Female","categorical","count","3444"
"82","Overall","Overall","base_id","1","sex","Female","categorical","%","56.2653161248162"
"83","Overall","Overall","base_id","1","sex","Male","categorical","count","2677"
"84","Overall","Overall","base_id","1","sex","Male","categorical","%","43.7346838751838"
"85","Overall","Overall","base_id","2","number subjects",NA,NA,"count","88"
"86","Overall","Overall","base_id","2","number records",NA,NA,"count","91"
"87","Overall","Overall","base_id","2","age",NA,"numeric","mean","51.4725274725275"
"88","Overall","Overall","base_id","2","age",NA,"numeric","median","50"
"89","Overall","Overall","base_id","2","age",NA,"numeric","q25","34.5"
"90","Overall","Overall","base_id","2","age",NA,"numeric","q75","68.5"
"91","Overall","Overall","base_id","2","age",NA,"numeric","sd","22.6044934860997"
"92","Overall","Overall","base_id","2","age",NA,"numeric","iqr","34"
"93","Overall","Overall","base_id","2","age",NA,"numeric","min","2"
"94","Overall","Overall","base_id","2","age",NA,"numeric","max","96"
"95","Overall","Overall","base_id","2","future_observation",NA,"numeric","mean","416.362637362637"
"96","Overall","Overall","base_id","2","future_observation",NA,"numeric","median","426"
"97","Overall","Overall","base_id","2","future_observation",NA,"numeric","q25","304.5"
"98","Overall","Overall","base_id","2","future_observation",NA,"numeric","q75","458"
"99","Overall","Overall","base_id","2","future_observation",NA,"numeric","sd","122.538748201313"
"100","Overall","Overall","base_id","2","future_observation",NA,"numeric","iqr","153.5"
"101","Overall","Overall","base_id","2","future_observation",NA,"numeric","min","240"
"102","Overall","Overall","base_id","2","future_observation",NA,"numeric","max","793"
"103","Overall","Overall","base_id","2","prior_history",NA,"numeric","mean","11113.5054945055"
"104","Overall","Overall","base_id","2","prior_history",NA,"numeric","median","11721"
"105","Overall","Overall","base_id","2","prior_history",NA,"numeric","q25","11547.5"
"106","Overall","Overall","base_id","2","prior_history",NA,"numeric","q75","11838"
"107","Overall","Overall","base_id","2","prior_history",NA,"numeric","sd","1827.49497870492"
"108","Overall","Overall","base_id","2","prior_history",NA,"numeric","iqr","290.5"
"109","Overall","Overall","base_id","2","prior_history",NA,"numeric","min","1118"
"110","Overall","Overall","base_id","2","prior_history",NA,"numeric","max","11928"
"111","Overall","Overall","base_id","2","cohort_end_date",NA,"date","mean","2022-12-02"
"112","Overall","Overall","base_id","2","cohort_end_date",NA,"date","median","2022-12-31"
"113","Overall","Overall","base_id","2","cohort_end_date",NA,"date","q25","2022-12-31"
"114","Overall","Overall","base_id","2","cohort_end_date",NA,"date","q75","2022-12-31"
"115","Overall","Overall","base_id","2","cohort_end_date",NA,"date","min","2022-02-22"
"116","Overall","Overall","base_id","2","cohort_end_date",NA,"date","max","2022-12-31"
"117","Overall","Overall","base_id","2","cohort_start_date",NA,"date","mean","2022-03-06"
"118","Overall","Overall","base_id","2","cohort_start_date",NA,"date","median","2022-02-24"
"119","Overall","Overall","base_id","2","cohort_start_date",NA,"date","q25","2022-01-23"
"120","Overall","Overall","base_id","2","cohort_start_date",NA,"date","q75","2022-06-25"
"121","Overall","Overall","base_id","2","cohort_start_date",NA,"date","min","2021-02-22"
"122","Overall","Overall","base_id","2","cohort_start_date",NA,"date","max","2022-08-29"
"123","Overall","Overall","base_id","2","sex","Female","categorical","count","44"
"124","Overall","Overall","base_id","2","sex","Female","categorical","%","48.3516483516484"
"125","Overall","Overall","base_id","2","sex","Male","categorical","count","47"
"126","Overall","Overall","base_id","2","sex","Male","categorical","%","51.6483516483516"
"127","Overall","Overall","base_id","3","number subjects",NA,NA,"count","73187"
"128","Overall","Overall","base_id","3","number records",NA,NA,"count","73187"
"129","Overall","Overall","base_id","3","age",NA,"numeric","mean","46.1016164072854"
"130","Overall","Overall","base_id","3","age",NA,"numeric","median","43"
"131","Overall","Overall","base_id","3","age",NA,"numeric","q25","28"
"132","Overall","Overall","base_id","3","age",NA,"numeric","q75","66"
"133","Overall","Overall","base_id","3","age",NA,"numeric","sd","23.8057603345984"
"134","Overall","Overall","base_id","3","age",NA,"numeric","iqr","38"
"135","Overall","Overall","base_id","3","age",NA,"numeric","min","0"
"136","Overall","Overall","base_id","3","age",NA,"numeric","max","104"
"137","Overall","Overall","base_id","3","future_observation",NA,"numeric","mean","642.189787803845"
"138","Overall","Overall","base_id","3","future_observation",NA,"numeric","median","657"
"139","Overall","Overall","base_id","3","future_observation",NA,"numeric","q25","471"
"140","Overall","Overall","base_id","3","future_observation",NA,"numeric","q75","825"
"141","Overall","Overall","base_id","3","future_observation",NA,"numeric","sd","208.668213380934"
"142","Overall","Overall","base_id","3","future_observation",NA,"numeric","iqr","354"
"143","Overall","Overall","base_id","3","future_observation",NA,"numeric","min","120"
"144","Overall","Overall","base_id","3","future_observation",NA,"numeric","max","966"
"145","Overall","Overall","base_id","3","prior_history",NA,"numeric","mean","10246.7066555536"
"146","Overall","Overall","base_id","3","prior_history",NA,"numeric","median","11374"
"147","Overall","Overall","base_id","3","prior_history",NA,"numeric","q25","10718"
"148","Overall","Overall","base_id","3","prior_history",NA,"numeric","q75","11615"
"149","Overall","Overall","base_id","3","prior_history",NA,"numeric","sd","2737.74216043251"
"150","Overall","Overall","base_id","3","prior_history",NA,"numeric","iqr","897"
"151","Overall","Overall","base_id","3","prior_history",NA,"numeric","min","365"
"152","Overall","Overall","base_id","3","prior_history",NA,"numeric","max","11932"
"153","Overall","Overall","base_id","3","cohort_end_date",NA,"date","mean","2022-06-17"
"154","Overall","Overall","base_id","3","cohort_end_date",NA,"date","median","2022-06-29"
"155","Overall","Overall","base_id","3","cohort_end_date",NA,"date","q25","2022-01-16"
"156","Overall","Overall","base_id","3","cohort_end_date",NA,"date","q75","2022-12-31"
"157","Overall","Overall","base_id","3","cohort_end_date",NA,"date","min","2021-01-11"
"158","Overall","Overall","base_id","3","cohort_end_date",NA,"date","max","2022-12-31"
"159","Overall","Overall","base_id","3","cohort_start_date",NA,"date","mean","2021-07-18"
"160","Overall","Overall","base_id","3","cohort_start_date",NA,"date","median","2021-07-02"
"161","Overall","Overall","base_id","3","cohort_start_date",NA,"date","q25","2021-01-18"
"162","Overall","Overall","base_id","3","cohort_start_date",NA,"date","q75","2022-01-03"
"163","Overall","Overall","base_id","3","cohort_start_date",NA,"date","min","2020-09-02"
"164","Overall","Overall","base_id","3","cohort_start_date",NA,"date","max","2022-09-02"
"165","Overall","Overall","base_id","3","sex","Female","categorical","count","40668"
"166","Overall","Overall","base_id","3","sex","Female","categorical","%","55.5672455490729"
"167","Overall","Overall","base_id","3","sex","Male","categorical","count","32519"
"168","Overall","Overall","base_id","3","sex","Male","categorical","%","44.4327544509271"
